Subject,SentOn,ReceivedTime,Customer,Room,Model,Axeda S/N,Date,State,Date_JST
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2025-01-08 23:46:48","2025-01-08 23:48:43.320000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2025-01-08 09:46:47.603 UTC-05:00","true","2025-01-08 23:46:47.603000"
"TW ConnectionStatusDetection : **CMS** Novant Health Imaging Piedmont SMS20230019: FSX1","2025-01-08 23:46:44","2025-01-08 23:48:11.645000","**CMS** Novant Health Imaging Piedmont","SMS20230019: FSX1","FLUOROspeed.X1","SN0E1235D23000","2025-01-08 09:46:43.551 UTC-05:00","true","2025-01-08 23:46:43.551000"
"TW ConnectionStatusDetection : **BMI** Hancock County Memorial Hospital FSX1 SMS20200362: FSX1","2025-01-08 23:46:44","2025-01-08 23:48:10.529000","**BMI** Hancock County Memorial Hospital FSX1","SMS20200362: FSX1","FLUOROspeed.X1","SNA8879B03D44F","2025-01-08 08:46:42.838 UTC-06:00","true","2025-01-08 23:46:42.838000"
"TW ConnectionStatusDetection : **SMS-IL** Northwest Community SVG4 SMS20210359: SVG4","2025-01-08 23:46:44","2025-01-08 23:48:09.876000","**SMS-IL** Northwest Community SVG4","SMS20210359: SVG4","DR-300","SN063924A796C1","2025-01-08 08:46:42.978 UTC-06:00","true","2025-01-08 23:46:42.978000"
"TW ConnectionStatusDetection : **MMS** St. Tammany Parish SVG4 SMS20190049: SVG4","2025-01-08 23:46:43","2025-01-08 23:48:09.550000","**MMS** St. Tammany Parish SVG4","SMS20190049: SVG4","DR-300","SNB91F53196C49","2025-01-08 08:46:42.631 UTC-06:00","true","2025-01-08 23:46:42.631000"
"TW ConnectionStatusDetection : **SNW** Cascade Valley Hospital SMS20200099: FSX1","2025-01-08 23:46:42","2025-01-08 23:48:07.205000","**SNW** Cascade Valley Hospital","SMS20200099: FSX1","FLUOROspeed.X1","SN3FFE53196C49","2025-01-08 06:46:41.462 UTC-08:00","true","2025-01-08 23:46:41.462000"
"TW ConnectionStatusDetection : **SNW** Evergreen Health Monroe Medical Center SMS20240103: FSX1","2025-01-08 23:46:42","2025-01-08 23:48:05.786000","**SNW** Evergreen Health Monroe Medical Center","SMS20240103: FSX1","FLUOROspeed.X1","SNA7D675D23000","2025-01-08 06:46:41.123 UTC-08:00","true","2025-01-08 23:46:41.123000"
"TW ConnectionStatusDetection : **BMI** Hammond Henry Hospital SMS20240133: FSX1","2025-01-08 23:46:42","2025-01-08 23:48:04.665000","**BMI** Hammond Henry Hospital","SMS20240133: FSX1","FLUOROspeed.X1","SN49C545D23000","2025-01-08 23:46:40.939 UTC+09:00","true","2025-01-08 23:46:40.939000"
"TW ConnectionStatusDetection : **SNW** CABINET PEAKS MEDICAL CENTER SMS20230130: FSX1","2025-01-08 23:46:41","2025-01-08 23:48:03.075000","**SNW** CABINET PEAKS MEDICAL CENTER","SMS20230130: FSX1","FLUOROspeed.X1","SN077D65D23000","2025-01-08 07:46:40.228 UTC-07:00","true","2025-01-08 23:46:40.228000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-Northshore Clinic SMS20230306: FSX1","2025-01-08 23:46:41","2025-01-08 23:48:02.892000","**MMS** Ochsner Health System-Northshore Clinic","SMS20230306: FSX1","FLUOROspeed.X1","SNC5D675D23000","2025-01-08 08:46:40.303 UTC-06:00","true","2025-01-08 23:46:40.303000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2025-01-08 23:46:40","2025-01-08 23:48:00.811000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2025-01-08 07:46:39.511 UTC-07:00","true","2025-01-08 23:46:39.511000"
"TW ConnectionStatusDetection : **EDS** Jersey Community Hospital SMS20220375: FSX1","2025-01-08 23:46:39","2025-01-08 23:47:28.790000","**EDS** Jersey Community Hospital","SMS20220375: FSX1","FLUOROspeed.X1","SNC06545D23000","2025-01-08 08:46:38.504 UTC-06:00","true","2025-01-08 23:46:38.504000"
"TW ConnectionStatusDetection : **BMI** HSHS St Vincent Green Bay SMS20220378: FSX1","2025-01-08 23:46:38","2025-01-08 23:47:27.795000","**BMI** HSHS St Vincent Green Bay","SMS20220378: FSX1","FLUOROspeed.X1","SNCBE445D23000","2025-01-08 23:46:37.733 UTC+09:00","true","2025-01-08 23:46:37.733000"
"TW ConnectionStatusDetection : **AMEN** Wyoming County Community Hospital FSX1","2025-01-08 23:46:38","2025-01-08 23:47:27.378000","**AMEN** Wyoming County Community Hospital FSX1","","FLUOROspeed.X1","SN120F53196C49","2025-01-08 09:46:37.313 UTC-05:00","true","2025-01-08 23:46:37.313000"
"TW ConnectionStatusDetection : **AIL** Mary Rutan Hospital SMS20240102: SVG4","2025-01-08 23:46:38","2025-01-08 23:47:26.008000","**AIL** Mary Rutan Hospital","SMS20240102: SVG4","DR-300","SN2CE445D23000","2025-01-08 09:46:36.758 UTC-05:00","true","2025-01-08 23:46:36.758000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2025-01-08 23:46:37","2025-01-08 23:47:24.539000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2025-01-08 09:46:36.649 UTC-05:00","true","2025-01-08 23:46:36.649000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #1 SMS20220168: FSX1","2025-01-08 23:46:36","2025-01-08 23:47:23.923000","**AIL** Yale Newhaven Health #1","SMS20220168: FSX1","FLUOROspeed.X1","SN788154A796C1","2025-01-08 09:46:35.455 UTC-05:00","true","2025-01-08 23:46:35.455000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2025-01-08 23:46:36","2025-01-08 23:47:23.302000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2025-01-08 09:46:35.346 UTC-05:00","true","2025-01-08 23:46:35.346000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-01-08 23:46:36","2025-01-08 23:47:22.769000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-01-08 09:46:34.883 UTC-05:00","true","2025-01-08 23:46:34.883000"
"TW ConnectionStatusDetection : **COMP** COBRE VALLEY REG. MED. CTR SMS20230138: FSX1","2025-01-08 23:46:36","2025-01-08 23:47:22.663000","**COMP** COBRE VALLEY REG. MED. CTR","SMS20230138: FSX1","FLUOROspeed.X1","SN47C545D23000","2025-01-08 07:46:35.040 UTC-07:00","true","2025-01-08 23:46:35.040000"
"TW ConnectionStatusDetection : **EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1 SMS20210013: FSX1","2025-01-08 23:46:35","2025-01-08 23:47:18.819000","**EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1","SMS20210013: FSX1","FLUOROspeed.X1","SNB00F53196C49","2025-01-08 08:46:34.553 UTC-06:00","true","2025-01-08 23:46:34.553000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2025-01-08 23:46:35","2025-01-08 23:47:18.664000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2025-01-08 06:46:34.627 UTC-08:00","true","2025-01-08 23:46:34.627000"
"TW ConnectionStatusDetection : **BMI** Mercy Medical Center FSX1 SMS20220050: FSX1","2025-01-08 23:46:36","2025-01-08 23:47:18.649000","**BMI** Mercy Medical Center FSX1","SMS20220050: FSX1","FLUOROspeed.X1","SNA63924A796C1","2025-01-08 08:46:34.787 UTC-06:00","true","2025-01-08 23:46:34.787000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Doctor's Hospital SVG4 SMS20220145: SVG4","2025-01-08 23:46:35","2025-01-08 23:47:18.040000","**AIL** OhioHealth Doctor's Hospital SVG4","SMS20220145: SVG4","DR-300","SNE4EF03196C49","2025-01-08 09:46:34.442 UTC-05:00","true","2025-01-08 23:46:34.442000"
"TW ConnectionStatusDetection : **BMI** Centracare Monticello  SMS20240163: FSX1","2025-01-08 23:46:35","2025-01-08 23:46:45.123000","**BMI** Centracare Monticello ","SMS20240163: FSX1","FLUOROspeed.X1","SN4AC47DC40800","2025-01-08 08:46:33.935 UTC-06:00","true","2025-01-08 23:46:33.935000"
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2025-01-08 23:46:35","2025-01-08 23:46:43.672000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2025-01-08 08:46:33.709 UTC-06:00","true","2025-01-08 23:46:33.709000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #2 SMS20220036: FSX1","2025-01-08 23:46:34","2025-01-08 23:46:42.179000","**AIL** Yale Newhaven Health #2","SMS20220036: FSX1","FLUOROspeed.X1","SNA83924A796C1","2025-01-08 09:46:32.883 UTC-05:00","true","2025-01-08 23:46:32.883000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2025-01-08 23:46:34","2025-01-08 23:46:42.118000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2025-01-08 08:46:33.206 UTC-06:00","true","2025-01-08 23:46:33.206000"
"TW ConnectionStatusDetection : **AGI** Palomar Medical Center Poway SVG4 SMS20200058: SVG4","2025-01-08 23:46:34","2025-01-08 23:46:41.242000","**AGI** Palomar Medical Center Poway SVG4","SMS20200058: SVG4","DR-300","SN39FE53196C49","2025-01-08 06:46:32.616 UTC-08:00","true","2025-01-08 23:46:32.616000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2025-01-08 23:46:34","2025-01-08 23:46:40.957000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2025-01-08 23:46:32.552 UTC+09:00","true","2025-01-08 23:46:32.552000"
"TW ConnectionStatusDetection : **AIL** Mary Rutan Hospital SMS20240102: SVG4","2025-01-08 23:28:38","2025-01-08 23:30:39.930000","**AIL** Mary Rutan Hospital","SMS20240102: SVG4","DR-300","SN2CE445D23000","2025-01-08 09:28:31.675 UTC-05:00","false","2025-01-08 23:28:31.675000"
"TW ConnectionStatusDetection : **AIL** Holzer Medical Center SMS20230091: TRINIAS","2025-01-08 23:28:39","2025-01-08 23:30:39.290000","**AIL** Holzer Medical Center","SMS20230091: TRINIAS","Trinias","SN63F855D23000","2025-01-08 09:28:31.884 UTC-05:00","false","2025-01-08 23:28:31.884000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-01-08 23:28:38","2025-01-08 23:30:37.508000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-01-08 09:28:31.566 UTC-05:00","false","2025-01-08 23:28:31.566000"
"TW ConnectionStatusDetection : **CMS** COOKEVILLE REGIONAL MEDICAL CENTER SMS20240095: SVG4","2025-01-08 23:28:38","2025-01-08 23:30:37.500000","**CMS** COOKEVILLE REGIONAL MEDICAL CENTER","SMS20240095: SVG4","DR-300","SN2D9155D23000","2025-01-08 08:28:31.611 UTC-06:00","false","2025-01-08 23:28:31.611000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-01-08 23:28:38","2025-01-08 23:30:37.468000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-01-08 09:28:31.673 UTC-05:00","false","2025-01-08 23:28:31.673000"
"TW ConnectionStatusDetection : **SNW** Logan Medical Center in Kalispell SVG4 SMS20200346: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:36.676000","**SNW** Logan Medical Center in Kalispell SVG4","SMS20200346: SVG4","DR-300","SN0C879B03D44F","2025-01-08 07:28:31.391 UTC-07:00","false","2025-01-08 23:28:31.391000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:35.934000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2025-01-08 09:28:31.359 UTC-05:00","false","2025-01-08 23:28:31.359000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2025-01-08 23:28:38","2025-01-08 23:30:35.746000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2025-01-08 08:28:31.565 UTC-06:00","false","2025-01-08 23:28:31.565000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:35.596000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2025-01-08 08:28:31.388 UTC-06:00","false","2025-01-08 23:28:31.388000"
"TW ConnectionStatusDetection : **AMEN** Main Street Radiology 5 SVG4 SMS20190046: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:35.087000","**AMEN** Main Street Radiology 5 SVG4","SMS20190046: SVG4","DR-300","SNE5DF03196C49","2025-01-08 09:28:31.384 UTC-05:00","false","2025-01-08 23:28:31.384000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2025-01-08 23:28:37","2025-01-08 23:30:34.491000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2025-01-08 09:28:31.376 UTC-05:00","false","2025-01-08 23:28:31.376000"
"TW ConnectionStatusDetection : **MMS** St. Tammany Parish SVG4 SMS20190049: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:34.413000","**MMS** St. Tammany Parish SVG4","SMS20190049: SVG4","DR-300","SNB91F53196C49","2025-01-08 08:28:31.351 UTC-06:00","false","2025-01-08 23:28:31.351000"
"TW ConnectionStatusDetection : **AGI** Palomar Medical Center Poway SVG4 SMS20200058: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:33.751000","**AGI** Palomar Medical Center Poway SVG4","SMS20200058: SVG4","DR-300","SN39FE53196C49","2025-01-08 06:28:31.374 UTC-08:00","false","2025-01-08 23:28:31.374000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:16.461000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2025-01-08 07:28:31.352 UTC-07:00","false","2025-01-08 23:28:31.352000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:15.665000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2025-01-08 06:28:31.369 UTC-08:00","false","2025-01-08 23:28:31.369000"
"TW ConnectionStatusDetection : **SMS-IL** Northwest Community SVG4 SMS20210359: SVG4","2025-01-08 23:28:37","2025-01-08 23:30:14.309000","**SMS-IL** Northwest Community SVG4","SMS20210359: SVG4","DR-300","SN063924A796C1","2025-01-08 08:28:31.340 UTC-06:00","false","2025-01-08 23:28:31.340000"
"TW ConnectionStatusDetection : **BMI** Iowa Clinic FSX1 SMS20210171: FSX1","2025-01-08 23:28:36","2025-01-08 23:30:08.286000","**BMI** Iowa Clinic FSX1","SMS20210171: FSX1","FLUOROspeed.X1","SNA62924A796C1","2025-01-08 08:28:31.264 UTC-06:00","false","2025-01-08 23:28:31.264000"
"TW ConnectionStatusDetection : **BMI** Mercy Medical Center FSX1 SMS20220050: FSX1","2025-01-08 23:28:36","2025-01-08 23:30:07.566000","**BMI** Mercy Medical Center FSX1","SMS20220050: FSX1","FLUOROspeed.X1","SNA63924A796C1","2025-01-08 08:28:31.263 UTC-06:00","false","2025-01-08 23:28:31.263000"
"TW ConnectionStatusDetection : **BMI** Hammond Henry Hospital SMS20240133: FSX1","2025-01-08 23:28:35","2025-01-08 23:30:07.383000","**BMI** Hammond Henry Hospital","SMS20240133: FSX1","FLUOROspeed.X1","SN49C545D23000","2025-01-08 23:28:31.262 UTC+09:00","false","2025-01-08 23:28:31.262000"
"TW ConnectionStatusDetection : **BMI** Centracare Monticello  SMS20240163: FSX1","2025-01-08 23:28:35","2025-01-08 23:30:07.207000","**BMI** Centracare Monticello ","SMS20240163: FSX1","FLUOROspeed.X1","SN4AC47DC40800","2025-01-08 08:28:31.261 UTC-06:00","false","2025-01-08 23:28:31.261000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #2 SMS20220036: FSX1","2025-01-08 23:28:35","2025-01-08 23:30:07.066000","**AIL** Yale Newhaven Health #2","SMS20220036: FSX1","FLUOROspeed.X1","SNA83924A796C1","2025-01-08 09:28:31.262 UTC-05:00","false","2025-01-08 23:28:31.262000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2025-01-08 23:28:35","2025-01-08 23:30:07.029000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2025-01-08 08:28:31.264 UTC-06:00","false","2025-01-08 23:28:31.264000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #1 SMS20220168: FSX1","2025-01-08 23:28:35","2025-01-08 23:30:06.095000","**AIL** Yale Newhaven Health #1","SMS20220168: FSX1","FLUOROspeed.X1","SN788154A796C1","2025-01-08 09:28:31.261 UTC-05:00","false","2025-01-08 23:28:31.261000"
"TW ConnectionStatusDetection : **SNW** Cascade Valley Hospital SMS20200099: FSX1","2025-01-08 23:28:35","2025-01-08 23:30:04.739000","**SNW** Cascade Valley Hospital","SMS20200099: FSX1","FLUOROspeed.X1","SN3FFE53196C49","2025-01-08 06:28:31.261 UTC-08:00","false","2025-01-08 23:28:31.261000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240120: FSX1","2025-01-08 23:28:35","2025-01-08 23:29:35.002000","**AIL** Mass General","SMS20240120: FSX1","FLUOROspeed.X1","SNAAA47DC40800","2025-01-08 09:28:31.261 UTC-05:00","false","2025-01-08 23:28:31.261000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-Northshore Clinic SMS20230306: FSX1","2025-01-08 23:28:35","2025-01-08 23:29:34.064000","**MMS** Ochsner Health System-Northshore Clinic","SMS20230306: FSX1","FLUOROspeed.X1","SNC5D675D23000","2025-01-08 08:28:31.260 UTC-06:00","false","2025-01-08 23:28:31.260000"
"TW ConnectionStatusDetection : **AMEN** Wyoming County Community Hospital FSX1","2025-01-08 23:28:35","2025-01-08 23:29:33.800000","**AMEN** Wyoming County Community Hospital FSX1","","FLUOROspeed.X1","SN120F53196C49","2025-01-08 09:28:31.261 UTC-05:00","false","2025-01-08 23:28:31.261000"
"TW ConnectionStatusDetection : **AMEN** Putnam Hospital SMS20240205: FSX1","2025-01-08 23:28:35","2025-01-08 23:29:33.296000","**AMEN** Putnam Hospital","SMS20240205: FSX1","FLUOROspeed.X1","SN811CCDC40800","2025-01-08 09:28:31.263 UTC-05:00","false","2025-01-08 23:28:31.263000"
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2025-01-08 23:28:34","2025-01-08 23:29:28.459000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2025-01-08 08:28:31.260 UTC-06:00","false","2025-01-08 23:28:31.260000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2025-01-08 23:28:33","2025-01-08 23:29:16.588000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2025-01-08 07:28:31.258 UTC-07:00","false","2025-01-08 23:28:31.258000"
"TW ConnectionStatusDetection : **EDS** Jersey Community Hospital SMS20220375: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:48.950000","**EDS** Jersey Community Hospital","SMS20220375: FSX1","FLUOROspeed.X1","SNC06545D23000","2025-01-08 08:28:31.260 UTC-06:00","false","2025-01-08 23:28:31.260000"
"TW ConnectionStatusDetection : **BMI** HSHS St Vincent Green Bay SMS20220378: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:48.095000","**BMI** HSHS St Vincent Green Bay","SMS20220378: FSX1","FLUOROspeed.X1","SNCBE445D23000","2025-01-08 23:28:31.255 UTC+09:00","false","2025-01-08 23:28:31.255000"
"TW ConnectionStatusDetection : **AIL** Memorial Hospital of South Bend SMS20220299: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:47.640000","**AIL** Memorial Hospital of South Bend","SMS20220299: FSX1","FLUOROspeed.X1","SNE69515D23000","2025-01-08 09:28:31.258 UTC-05:00","false","2025-01-08 23:28:31.258000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Medcentral Shelby Hospital FSX1 SMS20220070: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:47.279000","**AIL** OhioHealth Medcentral Shelby Hospital FSX1","SMS20220070: FSX1","FLUOROspeed.X1","SNCF3924A796C1","2025-01-08 23:28:31.257 UTC+09:00","false","2025-01-08 23:28:31.257000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:46.772000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2025-01-08 09:28:31.258 UTC-05:00","false","2025-01-08 23:28:31.258000"
"TW ConnectionStatusDetection : **AIL** Cape Cod Hospital SMS20240006: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:46.749000","**AIL** Cape Cod Hospital","SMS20240006: FSX1","FLUOROspeed.X1","SN24D675D23000","2025-01-08 09:28:31.256 UTC-05:00","false","2025-01-08 23:28:31.256000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:46.611000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2025-01-08 09:28:31.255 UTC-05:00","false","2025-01-08 23:28:31.255000"
"TW ConnectionStatusDetection : **BMI** CENTRACARE CLINIC WOMEN & CHILDREN SMS20220286: FSX1","2025-01-08 23:28:33","2025-01-08 23:28:45.597000","**BMI** CENTRACARE CLINIC WOMEN & CHILDREN","SMS20220286: FSX1","FLUOROspeed.X1","SNB78154A796C1","2025-01-08 08:28:31.256 UTC-06:00","false","2025-01-08 23:28:31.256000"
